0.125000	 102257.851562
0.375000	 915527.375000
0.625000	 1514050.500000
0.875000	 2259814.000000
1.125000	 2768208.500000
1.375000	 3383366.000000
1.625000	 3967285.250000
1.875000	 4472805.500000
2.125000	 5228838.500000
2.375000	 5753392.000000
2.625000	 6359012.500000
2.875000	 7364241.500000
3.125000	 9481190.000000
3.375000	 5521924.000000
3.625000	 17427884.000000
3.875000	 3186677.500000
0.125000	 67816.835938
0.375000	 952743.875000
0.625000	 1914828.375000
0.875000	 1063959.125000
1.125000	 2746582.000000
1.375000	 3356933.750000
1.625000	 3967285.250000
1.875000	 4613681.000000
2.125000	 6574876.500000
2.375000	 7421875.500000
2.625000	 6408691.500000
2.875000	 5722532.000000
3.125000	 7629394.500000
3.375000	 5580357.000000
3.625000	 5900065.000000
3.875000	 13307005.000000
0.125000	 109726.117188
0.375000	 915527.375000
0.625000	 1953125.125000
0.875000	 1068115.250000
1.125000	 2746582.000000
1.375000	 1678466.875000
1.625000	 3967285.250000
1.875000	 5978954.500000
2.125000	 5187988.500000
2.375000	 5798340.000000
2.625000	 6408691.500000
2.875000	 7019043.000000
3.125000	 7629394.500000
3.375000	 4708426.000000
3.625000	 5900065.000000
3.875000	 18920898.000000
0.125000	 109726.117188
0.375000	 922736.187500
0.625000	 1525879.000000
0.875000	 2136230.500000
1.125000	 2746582.000000
1.375000	 3356933.750000
1.625000	 3967285.250000
1.875000	 4613681.000000
2.125000	 5187988.500000
2.375000	 7276348.000000
2.625000	 6408691.500000
2.875000	 7019043.000000
3.125000	 7629394.500000
3.375000	 5408654.000000
3.625000	 18271170.000000
3.875000	 18920898.000000
0.125000	 108809.187500
0.375000	 915527.375000
0.625000	 1525879.000000
0.875000	 2136230.500000
1.125000	 2746582.000000
1.375000	 3356933.750000
1.625000	 3967285.250000
1.875000	 4577637.000000
2.125000	 5187988.500000
2.375000	 2899170.000000
2.625000	 6408691.500000
2.875000	 1871744.875000
3.125000	 7812500.000000
3.375000	 5493164.000000
3.625000	 5809295.000000
3.875000	 18920898.000000
0.125000	 87193.078125
0.375000	 732421.875000
0.625000	 1220703.125000
0.875000	 1708984.375000
1.125000	 1850328.875000
1.375000	 2685547.000000
1.625000	 3173828.250000
1.875000	 3780242.000000
2.125000	 6640625.500000
2.375000	 5798340.000000
2.625000	 6562500.000000
2.875000	 8895421.000000
3.125000	 7750496.000000
3.375000	 5493164.000000
3.625000	 5900065.000000
3.875000	 13020833.000000
0.125000	 67816.835938
0.375000	 915527.375000
0.625000	 1525879.000000
0.875000	 2654733.000000
1.125000	 2746582.000000
1.375000	 4254332.000000
1.625000	 3967285.250000
1.875000	 4577637.000000
2.125000	 5187988.500000
2.375000	 7651417.500000
2.625000	 6562500.000000
2.875000	 7019043.000000
3.125000	 7570253.000000
3.375000	 5408654.000000
3.625000	 5721275.500000
3.875000	 12882314.000000
0.125000	 101461.039062
0.375000	 915527.375000
0.625000	 1525879.000000
0.875000	 2136230.500000
1.125000	 1373291.000000
1.375000	 3356933.750000
1.625000	 3967285.250000
1.875000	 4577637.000000
2.125000	 6707702.000000
2.375000	 2899170.000000
2.625000	 6459153.000000
2.875000	 7019043.000000
3.125000	 9668936.000000
3.375000	 4708426.000000
3.625000	 2082376.000000
3.875000	 18920898.000000
0.125000	 110035.210938
0.375000	 325520.843750
0.625000	 742633.062500
0.875000	 2241291.000000
1.125000	 2746582.000000
1.375000	 3383366.000000
1.625000	 3967285.250000
1.875000	 4577637.000000
2.125000	 5187988.500000
2.375000	 5798340.000000
2.625000	 6408691.500000
2.875000	 3509521.500000
3.125000	 3741618.750000
3.375000	 2535306.500000
3.625000	 2723107.000000
3.875000	 18920898.000000
0.125000	 101725.257812
0.375000	 915527.375000
0.625000	 1550099.125000
0.875000	 2761995.000000
1.125000	 2746582.000000
1.375000	 4384566.500000
1.625000	 2644856.750000
1.875000	 3051757.750000
2.125000	 3458658.750000
2.375000	 5798340.000000
2.625000	 3119059.000000
2.875000	 7019043.000000
3.125000	 7629394.500000
3.375000	 4708426.000000
3.625000	 5900065.000000
3.875000	 12613932.000000
0.125000	 110973.007812
0.375000	 915527.375000
0.625000	 678168.375000
0.875000	 2629206.750000
1.125000	 2746582.000000
1.375000	 3356933.750000
1.625000	 3967285.250000
1.875000	 5978954.500000
2.125000	 5270337.000000
2.375000	 2843630.250000
2.625000	 6408691.500000
2.875000	 6806345.000000
3.125000	 7629394.500000
3.375000	 4708426.000000
3.625000	 5900065.000000
3.875000	 18920898.000000
0.125000	 110658.632812
0.375000	 457763.687500
0.625000	 1525879.000000
0.875000	 2761995.000000
1.125000	 1373291.000000
1.375000	 4171723.500000
1.625000	 3967285.250000
1.875000	 4577637.000000
2.125000	 5187988.500000
2.375000	 5937500.000000
2.625000	 6408691.500000
2.875000	 7019043.000000
3.125000	 7629394.500000
3.375000	 5493164.000000
3.625000	 5809295.000000
3.875000	 18920898.000000
0.125000	 109113.132812
0.375000	 915527.375000
0.625000	 1525879.000000
0.875000	 2136230.500000
1.125000	 2746582.000000
1.375000	 4131610.500000
1.625000	 3967285.250000
1.875000	 2288818.500000
2.125000	 5187988.500000
2.375000	 5798340.000000
2.625000	 6359012.500000
2.875000	 14038086.000000
3.125000	 3390841.750000
3.375000	 5493164.000000
3.625000	 17700196.000000
3.875000	 12613932.000000
0.125000	 101725.257812
0.375000	 930059.500000
0.625000	 1525879.000000
0.875000	 2187500.000000
1.125000	 3662109.250000
1.375000	 4475911.500000
1.625000	 5289713.500000
1.875000	 4577637.000000
2.125000	 5187988.500000
2.375000	 5798340.000000
2.625000	 8203125.500000
2.875000	 3509521.500000
3.125000	 9390024.000000
3.375000	 5493164.000000
3.625000	 5057198.500000
3.875000	 18920898.000000
0.125000	 101725.257812
0.375000	 1137742.750000
0.625000	 1525879.000000
0.875000	 2136230.500000
1.125000	 2746582.000000
1.375000	 2685547.000000
1.625000	 3967285.250000
1.875000	 4650297.500000
2.125000	 5187988.500000
2.375000	 5798340.000000
2.625000	 6359012.500000
2.875000	 7245464.000000
3.125000	 9765626.000000
3.375000	 5493164.000000
3.625000	 5900065.000000
3.875000	 18920898.000000
0.125000	 76743.617188
0.375000	 915527.375000
0.625000	 1953125.125000
0.875000	 2136230.500000
1.125000	 2746582.000000
1.375000	 3356933.750000
1.625000	 3967285.250000
1.875000	 4577637.000000
2.125000	 2544300.750000
2.375000	 2887889.000000
2.625000	 6408691.500000
2.875000	 8722694.000000
3.125000	 7629394.500000
3.375000	 5493164.000000
3.625000	 5057198.500000
3.875000	 18920898.000000
0.125000	 109418.765625
0.375000	 915527.375000
0.625000	 1525879.000000
0.875000	 2136230.500000
1.125000	 2746582.000000
1.375000	 4171723.500000
1.625000	 3967285.250000
1.875000	 5918561.000000
2.125000	 6640625.500000
2.375000	 7496843.500000
2.625000	 2343750.000000
2.875000	 7019043.000000
3.125000	 15258789.000000
3.375000	 5550986.500000
3.625000	 5172660.000000
3.875000	 13162364.000000
0.125000	 100936.695312
0.375000	 915527.375000
0.625000	 1550099.125000
0.875000	 2848307.250000
1.125000	 2746582.000000
1.375000	 3356933.750000
1.625000	 1763237.750000
1.875000	 4577637.000000
2.125000	 6846005.500000
2.375000	 7205704.000000
2.625000	 8285985.000000
2.875000	 7130456.000000
3.125000	 9864268.000000
3.375000	 5464702.000000
3.625000	 5900065.000000
3.875000	 12613932.000000
0.125000	 101725.257812
0.375000	 922736.187500
0.625000	 1525879.000000
0.875000	 2153051.000000
1.125000	 2297794.000000
1.375000	 4340278.000000
1.625000	 4978554.000000
1.875000	 4577637.000000
2.125000	 6510416.500000
2.375000	 7651417.500000
2.625000	 8042279.500000
2.875000	 7019043.000000
3.125000	 6260016.000000
3.375000	 16479493.000000
3.625000	 5721275.500000
3.875000	 18920898.000000
0.125000	 110035.210938
0.375000	 915527.375000
0.625000	 1525879.000000
0.875000	 2136230.500000
1.125000	 2746582.000000
1.375000	 2685547.000000
1.625000	 4882812.500000
1.875000	 2288818.500000
2.125000	 5355343.000000
2.375000	 5798340.000000
2.625000	 6408691.500000
2.875000	 7019043.000000
3.125000	 7629394.500000
3.375000	 5493164.000000
3.625000	 5196387.500000
3.875000	 18920898.000000
0.125000	 110973.007812
0.375000	 894561.125000
0.625000	 1525879.000000
0.875000	 2136230.500000
1.125000	 2746582.000000
1.375000	 4254332.000000
1.625000	 1953125.000000
1.875000	 4577637.000000
2.125000	 5355343.000000
2.375000	 5798340.000000
2.625000	 8121906.000000
2.875000	 7019043.000000
3.125000	 3785126.500000
3.375000	 5493164.000000
3.625000	 5900065.000000
3.875000	 18920898.000000
0.125000	 101725.257812
0.375000	 915527.375000
0.625000	 1525879.000000
0.875000	 2136230.500000
1.125000	 2746582.000000
1.375000	 3356933.750000
1.625000	 3967285.250000
1.875000	 4577637.000000
2.125000	 5187988.500000
2.375000	 5798340.000000
2.625000	 6408691.500000
2.875000	 7019043.000000
3.125000	 7689468.000000
3.375000	 5436533.500000
3.625000	 5900065.000000
3.875000	 18920898.000000
0.125000	 101725.257812
0.375000	 915527.375000
0.625000	 1933787.125000
0.875000	 2848307.250000
1.125000	 2746582.000000
1.375000	 3383366.000000
1.625000	 3967285.250000
1.875000	 4577637.000000
2.125000	 5187988.500000
2.375000	 5798340.000000
2.625000	 6408691.500000
2.875000	 7019043.000000
3.125000	 7629394.500000
3.375000	 4750844.500000
3.625000	 5809295.000000
3.875000	 12613932.000000
0.125000	 102796.046875
0.375000	 915527.375000
0.625000	 1525879.000000
0.875000	 2136230.500000
1.125000	 3380408.500000
1.375000	 3356933.750000
1.625000	 3967285.250000
1.875000	 4802766.500000
2.125000	 6447209.000000
2.375000	 7205704.000000
2.625000	 6615423.500000
2.875000	 5379865.000000
3.125000	 6141902.000000
3.375000	 5436533.500000
3.625000	 5057198.500000
3.875000	 12613932.000000
0.125000	 110973.007812
0.375000	 952743.875000
0.625000	 1514050.500000
0.875000	 2136230.500000
1.125000	 2725291.000000
1.375000	 4296875.500000
