0.125000	 57.889149
0.375000	 56.474815
0.625000	 55.335091
0.875000	 54.837711
1.125000	 54.646931
1.375000	 54.447052
1.625000	 54.043213
1.875000	 53.782417
2.125000	 53.611256
2.375000	 53.440060
2.625000	 53.265163
2.875000	 53.180206
3.125000	 53.024441
3.375000	 51.931717
3.625000	 43.008770
0.125000	 58.325394
0.375000	 56.859756
0.625000	 55.840328
0.875000	 55.363197
1.125000	 54.721237
1.375000	 54.353397
1.625000	 54.145546
1.875000	 53.826054
2.125000	 53.785641
2.375000	 53.452003
2.625000	 53.282658
2.875000	 53.134933
3.125000	 52.980068
3.375000	 51.978565
3.625000	 42.944710
0.125000	 58.359379
0.375000	 56.812897
0.625000	 55.843491
0.875000	 55.230793
1.125000	 54.677120
1.375000	 54.372108
1.625000	 54.103462
1.875000	 53.859306
2.125000	 53.737038
2.375000	 53.409416
2.625000	 53.300049
2.875000	 53.080669
3.125000	 53.002602
3.375000	 52.010471
3.625000	 43.264854
0.125000	 58.443199
0.375000	 56.777821
0.625000	 55.778603
0.875000	 55.349209
1.125000	 54.723087
1.375000	 54.433159
1.625000	 54.081478
1.875000	 53.817669
2.125000	 53.610703
2.375000	 53.372429
2.625000	 53.234978
2.875000	 53.059288
3.125000	 53.006203
3.375000	 51.937611
3.625000	 43.256138
0.125000	 58.397854
0.375000	 56.744335
0.625000	 55.913513
0.875000	 55.375065
1.125000	 54.711971
1.375000	 54.350094
1.625000	 54.092030
1.875000	 53.784943
2.125000	 53.638557
2.375000	 53.379177
2.625000	 53.239613
2.875000	 53.115017
3.125000	 53.080883
3.375000	 52.037903
3.625000	 43.291580
0.125000	 58.398205
0.375000	 56.817413
0.625000	 55.791359
0.875000	 55.291191
1.125000	 54.733501
1.375000	 54.442207
1.625000	 54.093159
1.875000	 53.839359
2.125000	 53.612358
2.375000	 53.509594
2.625000	 53.293072
2.875000	 53.143185
3.125000	 52.954323
3.375000	 52.000130
3.625000	 43.208401
0.125000	 58.317558
0.375000	 56.787590
0.625000	 55.887402
0.875000	 55.297989
1.125000	 54.752056
1.375000	 54.420807
1.625000	 54.070644
1.875000	 53.823364
2.125000	 53.675186
2.375000	 53.415306
2.625000	 53.268360
